"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection_date","lat","lon","sum_extracted_values","extracted_temp","extracted_precip","heterogeneity","Geo_location","num_occurrences","DR"
"99","MW751841.1",0.00328883021876494,0.00367875481304982,"Orthoflavivirus nilense","Serbia"," Novi Becej","Culex pipiens","2022-07-23T00:00:00Z",45.5952571,20.1343581,174334,1.35060564676921,97.8047984774151,30818.0819112628,"Serbia:  Novi Becej",1,304.059478137345
"100","KF647251.1",0.00478096756308026,0.00225681565255978,"Orthoflavivirus nilense","Italy"," Veneto region, Padova","Homo sapiens","2013-12-08T00:00:00Z",45.40797,11.88586,41,1.35060564676921,74.3650512695312,42394.75,"Italy:  Veneto region, Padova",1,209.162682408103
"101","OK239659.1",0.00486916231265438,0.00142193916049004,"Orthoflavivirus nilense","Hungary"," Kecskemet","Homo sapiens","2022-09-17T00:00:00Z",46.9073883,19.6917206,184118,1.35060564676921,108.766610295295,34726.037037037,"Hungary:  Kecskemet",1,205.374135382819
"102","MH244513.1",0.00550745368321821,0.000733173375751005,"Orthoflavivirus nilense","Slovakia"," Secovce","Accipiter nisus","2018-06-18T00:00:00Z",48.7015059,21.6555995,185649,1.35060564676921,128.488835187509,31339.2861736334,"Slovakia:  Secovce",1,181.57211254397
"103","JN393308.1",0.00855902469487314,0.000688765784739034,"Orthoflavivirus nilense","South Africa"," Tiegerpoort, Pretoria","Equus caballus","2013-08-26T00:00:00Z",-25.74486,28.18783,13,1.28196493784587,78.5581665039062,28177,"South Africa:  Tiegerpoort, Pretoria",1,116.835741880614
"104","ON813231.1",0.00855902469487314,0.000688765784739034,"Orthoflavivirus nilense","Italy"," Emilia-Romagna region","Pica pica","2023-03-20T00:00:00Z",42.83333,12.83333,111328,1.28196493784587,36.6943313741237,35550.6900584795,"Italy:  Emilia-Romagna region",7,116.835741880614
"105","OP762596.1",0.00862793784287832,0.00401144901546932,"Orthoflavivirus nilense","Netherlands"," Province of Utrecht, Vleuten","Passer domesticus","2023-02-13T00:00:00Z",52.10583,5.01528,165,0.716860135396322,130.464619954427,44130.75,"Netherlands:  Province of Utrecht, Vleuten",2,115.902550320923
"106","OQ204315.1",0.00916566798524323,0.00409276426567086,"Orthoflavivirus nilense","Italy"," Sicily","Equus caballus","2023-06-13T00:00:00Z",37.587794,14.155048,43574,1.17369556427002,30.239956011091,33392.1875,"Italy:  Sicily",3,109.102795520196
"107","ON813217.1",0.00916566798524323,0.000438628311524938,"Orthoflavivirus nilense","Senegal"," Thille Boubacar region","Culex antennatus","2023-03-20T00:00:00Z",16.518221,-15.089955,6590,0.506336212158203,-110.136595749827,11908.5906735751,"Senegal:  Thille Boubacar region",2,109.102795520196
"108","OK129331.1",0.0094341611735944,0.000136603716915295,"Orthoflavivirus nilense","Hungary"," Matyasdomb","Homo sapiens","2022-11-01T00:00:00Z",46.9227631,18.3476776,155833,0.506336212158203,114.844576551229,35472.4256756757,"Hungary:  Matyasdomb",1,105.997765100615
"109","ON813232.1",0.0109374856836896,0.00565451914099771,"Orthoflavivirus nilense","Italy"," Sardinia region","Accipiter gentilis","2023-03-20T00:00:00Z",40.0615028,9.0975894,46497,1.210751300206,-15.9184310390922,26865.0483870968,"Italy:  Sardinia region",1,91.428691101396
"110","MW751837.1",0.00893614354918558,0.00362657435591253,"Orthoflavivirus nilense","Serbia"," Curug","Falco tinnunculus","2022-07-23T00:00:00Z",45.4732331,20.0717969,171250,1.16614023844401,97.8190389546825,30511.4390243902,"Serbia:  Curug",1,111.905095805129
"111","OP762597.1",0.00603743797615569,3.90437735028723e-05,"Orthoflavivirus nilense","Netherlands"," Province of Utrecht, Vleuten","Gallus gallus","2023-02-13T00:00:00Z",52.10583,5.01528,165,1.16614023844401,130.464619954427,44130.75,"Netherlands:  Province of Utrecht, Vleuten",2,165.633171545515
"112","OP762592.1",0.00599783520248806,0.000156032235847857,"Orthoflavivirus nilense","Netherlands"," Province of Utrecht, Haarzuilens","","2023-02-13T00:00:00Z",52.12167,4.99722,154,1.16614023844401,130.464619954427,44130.75,"Netherlands:  Province of Utrecht, Haarzuilens",4,166.726821634775
"113","OR091156.1",0.00599783520248806,0.00183286877573445,"Orthoflavivirus nilense","Switzerland"," Ticino","Culex pipiens","2023-07-17T00:00:00Z",46.3351913,8.7525902,139094,1.16614023844401,89.6795944940482,40803.2644067797,"Switzerland:  Ticino",7,166.726821634775
"114","ON755223.1",0.00602518883238178,0.00129285895318829,"Orthoflavivirus nilense","Netherlands"," Province of Utrecht","Gallus gallus","2022-10-18T00:00:00Z",52.09083,5.12222,61407,1.16614023844401,106.035296591566,39942.6435185185,"Netherlands:  Province of Utrecht",1,165.969901993046
"115","KM203863.1",0.0112157412455777,0.00054000982254616,"Orthoflavivirus nilense","Czech Republic"," South Moravia, Mlynsky fishpond at Lednice","Culex modestus","2014-08-16T00:00:00Z",48.79992,16.80339,132,1.16614023844401,101.766581217448,42199,"Czech Republic:  South Moravia, Mlynsky fishpond at Lednice",2,89.1604021619433
"116","MW751839.1",0.0169409518177486,0.00054000982254616,"Orthoflavivirus nilense","Serbia"," Novi Sad","Culex pipiens","2022-07-23T00:00:00Z",45.2551338,19.8451756,169138,0.955531455760504,98.3536699539886,30186.4048442907,"Serbia:  Novi Sad",2,59.028560541228
"117","OP345098.1",0.00587241015289517,0.00198890101158231,"Orthoflavivirus nilense","Russia"," Urupinsk","Anopheles maculipennis","2023-04-10T00:00:00Z",50.7970972,42.0051866,12833,1.59977289071879,41.53172270616,32846.4413580247,"Russia:  Urupinsk",1,170.287833098134
"118","OQ214889.1",0.0058703133625508,0.000163354937289148,"Orthoflavivirus nilense","Russia"," Stavropol","Culex pipiens","2023-06-13T00:00:00Z",44.8632577,43.4406913,25250,1.59706588530205,62.0732650450925,28253.6527777778,"Russia:  Stavropol",2,170.348657429333
"119","OR159873.1",0.0058703133625508,0.00186458984779604,"Orthoflavivirus nilense","Russia"," Stavropol","Culex pipiens","2023-09-04T00:00:00Z",44.8632577,43.4406913,25250,1.59706588530205,62.0732650450925,28253.6527777778,"Russia:  Stavropol",2,170.348657429333
"120","OR159869.1",0.00472799502562355,0.00186458984779604,"Orthoflavivirus nilense","Russia"," Kalmikia","Culex pipiens","2023-09-04T00:00:00Z",46.9017116,45.249161,31890,1.25967907227804,34.3316757154908,18117.6053511706,"Russia:  Kalmikia",3,211.506144693567
"121","OP345087.1",0.00472799502562355,0.005791122857913,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.58340256723457,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,211.506144693567
"122","OP345088.1",0.00480448366412703,0.00155246135351096,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.58340256723457,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,208.138911464423
"123","MN812759.1",0.00578259177355535,0.00525114834207008,"Orthoflavivirus nilense","Russia"," Volgograd region","Homo sapiens","2020-09-21T00:00:00Z",44.0529285,43.0674087,24863,1.58340256723457,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,172.932836893856
"124","MN812761.1",0.00578259177355535,0.00035504892034437,"Orthoflavivirus nilense","Russia"," Volgograd region","Homo sapiens","2020-09-21T00:00:00Z",44.0529285,43.0674087,24863,1.00385045260891,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,172.932836893856
"125","OP345102.1",0.00890357047813117,0.00489609942172571,"Orthoflavivirus nilense","Russia"," Volgograd","Coloeus monedula","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.41994437952151,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,112.314492534898
"126","OP345099.1",0.00890357047813117,0.00489609942172571,"Orthoflavivirus nilense","Russia"," Rostov","Corvus frugilegus","2023-04-10T00:00:00Z",47.2216548,39.7096061,11435,1.41994437952151,49.682975166876,32793.5072463768,"Russia:  Rostov",2,112.314492534898
"127","MN619800.1",0.00384609075508106,0.00306122760968739,"Orthoflavivirus nilense","Russia"," Volgograd region","Culex modestus","2020-06-29T00:00:00Z",44.0529285,43.0674087,24863,1.33305585080849,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,260.004265026482
"128","MN812760.1",0.00374480735369574,3.28448699081912e-05,"Orthoflavivirus nilense","Russia"," Volgograd region","Homo sapiens","2020-09-21T00:00:00Z",44.0529285,43.0674087,24863,1.33305585080849,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,267.03643353325
"129","OP345105.1",0.00374480735369574,3.83528501262838e-05,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.78291374006128,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,267.03643353325
"130","MN812757.1",0.00414720953830994,0.00411497479767345,"Orthoflavivirus nilense","Russia"," Volgograd region","Culex modestus","2020-09-21T00:00:00Z",44.0529285,43.0674087,24863,1.77327464407335,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,241.125988634641
"131","MN619801.1",0.00893147987342866,7.76626807240015e-05,"Orthoflavivirus nilense","Russia"," Volgograd region","Culex pipiens","2020-06-29T00:00:00Z",44.0529285,43.0674087,24863,1.77327464407335,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,111.963528348199
"132","OP345104.1",0.00398951349159558,3.59728759872094e-05,"Orthoflavivirus nilense","Russia"," Rostov","Corvus frugilegus","2023-04-10T00:00:00Z",47.2216548,39.7096061,11435,1.77327464407335,49.682975166876,32793.5072463768,"Russia:  Rostov",2,250.657129523845
"133","OP345103.1",0.00394471183786098,0.00400133924096224,"Orthoflavivirus nilense","Russia"," Volgograd","Podiceps cristatus","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,253.503941758709
"134","OP345097.1",0.00394471183786098,0.00400133924096224,"Orthoflavivirus nilense","Russia"," Volgograd","Hyalomma marginatum","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,253.503941758709
"135","OP345096.1",0.0040749689946499,0.000651214740488178,"Orthoflavivirus nilense","Russia"," Volgograd","Culex modestus","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,245.400640179819
"136","OP345091.1",0.00975381471438245,8.49456609960946e-05,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,102.523989770428
"137","OK239669.1",0.0079578745667886,0.00330115171546518,"Orthoflavivirus nilense","Hungary"," Jaszkiser","Homo sapiens","2022-09-17T00:00:00Z",47.4594357,20.2157783,196108,1.77327464407335,114.229303291397,34811.8524590164,"Hungary:  Jaszkiser",1,125.661694163087
"138","OP345108.1",0.00733390772143081,0.00330115171546518,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,136.352956429741
"139","KJ934710.1",0.00704688136112327,4.90353518036875e-05,"Orthoflavivirus nilense","Romania"," Enisala","Hyalomma marginatum marginatum","2014-10-12T00:00:00Z",44.8785704,28.8188637,99295,1.77327464407335,98.9295313404813,30032.8914285714,"Romania:  Enisala",1,141.9067455168
"140","OQ214888.1",0.00654385118060469,0.00333706202465759,"Orthoflavivirus nilense","Russia"," Kalmikia","Culex pipiens","2023-06-13T00:00:00Z",46.9017116,45.249161,31890,1.77327464407335,34.3316757154908,18117.6053511706,"Russia:  Kalmikia",3,152.815211165544
"141","FJ425721.1",0.00654385118060469,0.00333706202465759,"Orthoflavivirus nilense","Russia"," Volgograd","Homo sapiens","2008-12-08T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,152.815211165544
"142","MN619803.1",0.00701452834227162,0.00415332764779974,"Orthoflavivirus nilense","Russia"," Volgograd region","Culex pipiens","2020-06-29T00:00:00Z",44.0529285,43.0674087,24863,1.77327464407335,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,142.561260173931
"143","OP345095.1",0.00779257191660075,0.000557414812304082,"Orthoflavivirus nilense","Russia"," Volgograd","Culex modestus","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,128.327336687092
"144","MN812762.1",0.00814878656549691,0.000413925808906417,"Orthoflavivirus nilense","Russia"," Volgograd region","Homo sapiens","2020-09-21T00:00:00Z",44.0529285,43.0674087,24863,1.77327464407335,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,122.717657649071
"145","OP345106.1",0.00627765855349663,0.000178919715549091,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,159.295060646936
"146","MN812758.1",0.00627765855349663,0.00193374962858468,"Orthoflavivirus nilense","Russia"," Volgograd region","Culex modestus","2020-09-21T00:00:00Z",44.0529285,43.0674087,24863,1.77327464407335,86.2441698802937,32850.7957746479,"Russia:  Volgograd region",10,159.295060646936
"147","OP345089.1",0.0102294111383169,0.00110216255236366,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,97.7573377859689
"148","OP345101.1",0.00417653790245919,0.00110216255236366,"Orthoflavivirus nilense","Russia"," Astrakhan","Culex modestus","2023-04-10T00:00:00Z",46.3498308,48.0326203,15256,1.77327464407335,30.587786015408,17378.3378995434,"Russia:  Astrakhan",1,239.43276066313
"149","OP345093.1",0.00417653790245919,0.00303591218094834,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,239.43276066313
"150","OQ214890.1",0.00490403205780057,0.000221923457359339,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-06-13T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,203.913838289323
"151","OP345092.1",0.00490403205780057,0.00299290843913809,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,203.913838289323
"152","OR159871.1",0.00489162782530879,0.000143814123660601,"Orthoflavivirus nilense","Russia"," Karachay-Cherkessia","Culex modestus","2023-09-04T00:00:00Z",43.7368326,41.7267991,20704,1.77327464407335,95.2854144029217,33987.8278688525,"Russia:  Karachay-Cherkessia",1,204.430924778476
"153","OR159872.1",0.00489162782530879,0.00284909431547749,"Orthoflavivirus nilense","Russia"," Volgograd","Culex modestus","2023-09-04T00:00:00Z",48.7081906,44.5153353,55771,1.77327464407335,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,204.430924778476
"154","OP345100.1",0.00381807594963673,2.54883013072835e-05,"Orthoflavivirus nilense","Russia"," Dagestan","Culex pipiens","2023-04-10T00:00:00Z",43,47,26703,1.77327464407335,65.1215467729545,32439.5435897436,"Russia:  Dagestan",1,261.912024064148
"155","OP345086.1",0.00379780557959022,0.0028236060141702,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.12956699883658,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,263.309950718409
"156","OP345085.1",0.00379780557959022,0.0028236060141702,"Orthoflavivirus nilense","Russia"," Voronezh","Culex pipiens","2023-04-10T00:00:00Z",51.6605982,39.2005858,10413,1.12956699883658,1.22543073136413,32876.5701492537,"Russia:  Voronezh",1,263.309950718409
"157","OP345090.1",0.0102720076296859,0.00362875770540384,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.12956699883658,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,97.3519526124593
"158","OQ214891.1",0.00931491290046639,5.42479194013713e-06,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-06-13T00:00:00Z",48.7081906,44.5153353,55771,1.12956699883658,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,107.354734358271
"159","OP345094.1",0.00931491290046639,0.000752382538414189,"Orthoflavivirus nilense","Russia"," Volgograd","Culex pipiens","2023-04-10T00:00:00Z",48.7081906,44.5153353,55771,1.12956699883658,36.6813777587161,24256.3311688312,"Russia:  Volgograd",25,107.354734358271
"160","OR159870.1",0.0107265678064568,0.00240917742762264,"Orthoflavivirus nilense","Russia"," Kalmikia","Culex pipiens","2023-09-04T00:00:00Z",46.9017116,45.249161,31890,1.12956699883658,34.3316757154908,18117.6053511706,"Russia:  Kalmikia",3,93.2264651697867
"161","JX041632.1",0.125552618055838,0.00156220131074564,"Orthoflavivirus nilense","India"," Madras state","Culex vishnui","2012-07-31T00:00:00Z",13.0638307,80.2657136,27881,1.12956699883658,163.301903251437,29346.1290322581,"India:  Madras state",1,7.96478811421729
"162","KF823807.1",0.0118321998177259,0.000193999837337459,"Orthoflavivirus nilense","Italy"," Veneto region, Padua","Homo sapiens","2015-01-29T00:00:00Z",45.40797,11.88586,41,1.12956699883658,74.3650512695312,42394.75,"Italy:  Veneto region, Padua",1,84.515137962925
"163","JQ928174.1",0.0118321998177259,0.0031046367647559,"Orthoflavivirus nilense","Italy"," Veneto region, Treviso","Homo sapiens","2012-08-12T00:00:00Z",45.66908,12.23614,79,1.12956699883658,69.7289225260417,43426,"Italy:  Veneto region, Treviso",2,84.515137962925
"164","JX556213.1",0.0136253196242108,0.000238619347213352,"Orthoflavivirus nilense","Italy"," Veneto region, Venice province","Homo sapiens","2012-09-12T00:00:00Z",42.83333,12.83333,328,1.12956699883658,25.8568725585938,36003,"Italy:  Veneto region, Venice province",1,73.3927737168898
"165","KC243146.1",0.0136253196242108,4.90552560854134e-05,"Orthoflavivirus nilense","Kenya"," Ijara, North Eastern Province","Rhipicephalus pulchellus","2013-03-10T00:00:00Z",1,40.25,60,1.8453130782405,-180.62939453125,11571.75,"Kenya:  Ijara, North Eastern Province",1,73.3927737168898
"166","KF647253.1",0.0136623627906604,0.00281696216145713,"Orthoflavivirus nilense","Italy"," Veneto region, Rovigo","Homo sapiens","2013-12-08T00:00:00Z",45.07387,11.79109,37,1.19197973232825,41.3009643554687,39540,"Italy:  Veneto region, Rovigo",7,73.1937817288531
